1e-05,971.324
1.10304e-05,925.302
1.1078e-05,923.256
1.21669e-05,881.387
1.22194e-05,879.445
1.34206e-05,839.596
1.34785e-05,837.748
1.48034e-05,799.824
1.48673e-05,798.065
1.63286e-05,761.975
1.63991e-05,760.301
1.80111e-05,725.958
1.80889e-05,724.366
1.98669e-05,691.688
1.99527e-05,690.172
2.19139e-05,659.079
2.20085e-05,657.637
2.41719e-05,628.056
2.42762e-05,626.684
2.66625e-05,598.543
2.67776e-05,597.238
2.94097e-05,570.468
2.95367e-05,569.227
3.244e-05,543.765
3.258e-05,542.584
3.57825e-05,518.369
3.5937e-05,517.246
3.94694e-05,494.219
3.96398e-05,493.151
4.35362e-05,471.256
4.37242e-05,470.241
4.80221e-05,449.426
4.82294e-05,448.461
5.29701e-05,428.676
5.31988e-05,427.759
5.8428e-05,409.028
5.90942e-05,406.735
6.44482e-05,390.34
6.56397e-05,386.836
7.10888e-05,372.574
7.29137e-05,367.988
7.84136e-05,355.688
8.09899e-05,350.158
8.64931e-05,339.644
8.9965e-05,333.28
9.54051e-05,324.403
9.99298e-05,317.323
0.000105235,309.931
0.000111004,302.227
0.000116078,296.193
0.000123299,287.967
0.000128039,283.158
0.000136963,274.487
0.000141232,270.793
0.000152133,261.764
0.000155784,259.071
0.000168993,249.749
0.000171835,247.962
0.00018771,238.421
0.00018954,237.442
0.000208513,227.736
0.00020907,227.482
0.000230612,218.108
0.000231608,217.693
0.000256169,208.62
0.000257274,208.23
0.000284542,199.735
0.000287787,198.769
0.000316075,191.37
0.000321918,189.911
0.000351084,183.513
0.000360097,181.627
0.000389991,176.132
0.000402804,173.886
0.000433187,169.211
0.000450576,166.662
0.000481192,162.722
0.000504014,159.927
0.00053449,156.663
0.000567738,153.279
0.000593722,150.975
0.000639551,147.117
0.000659484,145.655
0.000720411,141.419
0.000732567,140.685
0.000813708,136.048
0.000817221,135.857
0.000903882,131.805
0.000927039,130.777
0.001004,127.846
0.00105903,125.862
0.00112156,123.933
0.00120976,121.363
0.00124585,120.463
0.00139169,117.04
0.00139361,117.002
0.00155889,113.902
0.00161227,112.957
0.00174377,110.995
0.0018809,109.07
0.00195058,108.246
0.00218192,105.684
0.00221746,105.312
0.00244069,103.367
0.0026418,101.723
0.00273015,101.118
0.00303255,99.1828
0.00318577,98.262
0.00336862,97.3469
0.00371571,95.7273
0.00393078,94.7882
0.00409856,94.1795
0.0044892,92.8671
0.00491731,91.532
0.00494963,91.4383
0.00534852,90.4871
0.00581753,89.4602
0.00628336,88.521
0.00640449,88.2953
0.00678682,87.7162
0.00733026,86.9688
0.0079176,86.2343
0.00855158,85.5112
0.00859518,85.4656
0.00923678,84.9379
0.0100468,84.3403
0.0109278,83.7549
0.0119693,83.1276
0.0120999,83.0558
0.0131108,82.6341
0.0143604,82.1657
0.01584,81.6645
0.0174721,81.1626
0.0182936,80.9318
0.0192724,80.7165
0.0212582,80.3248
0.0234485,79.9355
0.0251859,79.6527
0.025225,79.6469
0.0253,79.6363
0.0279068,79.3384
0.0307823,79.0484
0.033954,78.7651
0.0374525,78.4866
0.0416029,78.1901
0.046537,77.8705
0.0471935,77.8315
0.0520562,77.6261
0.0574199,77.4257
0.0628926,77.2466
0.0688903,77.0755
0.0754563,76.912
0.0832311,76.742
0.0944157,76.524
0.107103,76.2957
0.116495,76.1428
0.117317,76.1309
0.126711,76.0363
0.139767,75.925
0.153096,75.827
0.167687,75.7371
0.206902,75.5281
0.226633,75.432
0.241375,75.3714
0.262541,75.2992
0.297822,75.1912
0.319432,75.135
0.377911,75.0103
0.447096,74.8669
0.472866,74.8208
0.503649,74.7752
0.608493,74.6364
0.643565,74.5978
0.648105,74.5934
0.907128,74.4312
0.952693,74.4085
1.02903,74.3794
1.14301,74.339
1.21741,74.3117
1.27857,74.2948
1.45038,74.2563
1.64528,74.2111
1.81481,74.1708
1.89271,74.1564
2.05868,74.1327
2.2708,74.1047
2.41863,74.083
2.52245,74.0714
2.88146,74.0399
3.20077,74.0104
3.43302,73.9893
3.63089,73.9704
3.76022,73.9607
4.06151,73.9425
4.5432,73.9157
4.83872,73.8973
5.01132,73.8888
5.72456,73.8603
6.35895,73.8335
6.82035,73.8148
7.26399,73.7954
7.5231,73.7863
8.12549,73.7679
9.02594,73.7422
9.74868,73.7195
10.0964,73.7107
11.3729,73.6812
12.6333,73.6506
13.6448,73.6268
14.5331,73.6049
14.9461,73.5959
16.0306,73.5741
17.4363,73.5469
18.0574,73.5349
19.5042,73.5055
20.3414,73.4905
22.7539,73.4486
25.0984,73.4069
27.1081,73.3718
29.0751,73.3364
29.9012,73.3225
31.8478,73.2908
34.6406,73.2459
36.1275,73.2222
39.0203,73.1747
41.2694,73.1399
45.205,73.0797
49.8628,73.0075
54.2353,72.9403
58.1706,72.8791
59.8236,72.8541
63.7149,72.7959
69.3022,72.7128
72.2769,72.6687
78.0682,72.5819
84.9141,72.4816
90.4375,72.401
99.7559,72.2643
108.504,72.1364
116.377,72.0207
118.851,71.9847
126.582,71.8728
137.682,71.7124
144.605,71.6125
156.184,71.4447
172.276,71.2135
180.939,71.0892
198.184,70.8413
217.084,70.5699
232.835,70.3434
236.12,70.2963
251.479,70.0765
275.461,69.7336
287.285,69.5647
312.478,69.2041
344.675,68.7448
361.988,68.4979
396.508,68.0583
434.3,67.5773
469.098,67.1341
506.66,66.6567
558.865,65.9934
574.6,65.7936
616.293,65.2636
624.988,65.1531
663.544,64.6636
687.179,64.3636
711.691,64.0826
731.914,63.8507
800.13,63.0684
870.132,62.2657
937.482,61.4934
1000.6,60.7702
1014.71,60.6219
1105.97,59.6628
1161.52,59.0791
1244.67,58.2052
1262.23,58.0208
1298.09,57.644
1344.4,57.2169
1441.94,56.3171
1546.57,55.3518
1646.71,54.4279
1735.96,53.6047
1848.88,52.5629
1874.96,52.3223
1901.24,52.08
2025.29,51.099
2153.28,50.0868
2314.61,48.8109
2450.29,47.7379
2478.86,47.5333
2500.0,47.3818
2553.15,47.0012
2671.4,46.274
2884.14,44.9656
2986.87,44.3337
3078.04,43.7659
3271.94,42.5583
3460.53,41.3838
3685.37,39.9834
3750.55,39.5775
3763.73,39.4954
3908.0,38.8172
4047.53,38.1612
4201.71,37.4364
4271.14,37.1084
4485.9,36.0939
4613.37,35.4917
4711.23,35.0294
4879.27,34.2198
4999.45,33.6408
5017.02,33.5562
5247.42,32.8173
5519.46,31.9448
5559.5,31.8164
5637.93,31.5649
5874.34,30.7644
6223.7,29.5816
6522.2,28.6208
6614.22,28.3246
6898.13,27.3729
7243.29,26.216
7343.8,25.9081
7484.9,25.4758
7537.7,25.3141
7590.5,25.1946
7785.75,24.7526
8119.39,23.9975
8233.94,23.7382
8447.6,23.2621
8687.64,22.7272
8872.36,22.316
9282.78,21.4023
9410.3,21.1185
9572.95,20.7564
9670.58,20.5357
9987.92,19.8183
10446.2,19.059
10834.0,18.4164
11221.8,17.7739
11335.7,17.5851
11690.9,16.9966
11855.8,16.7233
11997.4,16.4926
12298.4,16.002
12493.9,15.6835
12559.9,15.5759
12773.0,15.2723
13135.9,14.755
13261.1,14.5765
13543.1,14.1747
13927.9,13.6262
14223.3,13.2051
14608.9,12.6556
14994.0,12.1067
14997.0,12.1021
