1e-08,42.227029394
1.10304e-08,40.210969133999996
1.21669e-08,38.291172776
1.34206e-08,36.463504324
1.48034e-08,34.723521795
1.6328600000000002e-08,33.067012157
1.80111e-08,31.489978788
1.98669e-08,29.98874423
2.19139e-08,28.559627937000002
2.41719e-08,27.199185749999998
2.66625e-08,25.904070151
2.94097e-08,24.671348291999998
3.244e-08,23.497900032
3.5782499999999996e-08,22.380916388
3.9469399999999996e-08,21.317802266
4.35362e-08,20.305856986000002
4.8022100000000004e-08,19.342809029
5.29701e-08,18.426888483
5.33438e-08,18.365695199961053
5.8428e-08,17.555368793000003
5.92523e-08,17.438793406623827
6.444820000000001e-08,16.72587982
6.581860000000001e-08,16.55900155273745
7.10888e-08,15.936398785
7.31088e-08,15.724594178693536
7.84136e-08,15.184989089
8.12106e-08,14.932555313825437
8.64931e-08,14.469927014000001
9.02058e-08,14.181571328482832
9.54051e-08,13.789585167999999
1.00203e-07,13.468841913145942
1.05235e-07,13.142253508000001
1.11301e-07,12.79327431076965
1.1607799999999999e-07,12.526417793999999
1.2363599999999998e-07,12.152185288823393
1.28039e-07,11.940577523999998
1.37329e-07,11.544789262316055
1.41232e-07,11.383225453000001
1.52548e-07,10.968519267596887
1.5578400000000001e-07,10.853272788
1.6944400000000002e-07,10.422540222276833
1.71835e-07,10.349284207799998
1.88223e-07,9.904815531723614
1.8954000000000002e-07,9.870070530613894
2.0907e-07,9.414479530403856
2.30612e-07,8.982216254962113
2.32239e-07,8.953341278335195
2.5437399999999997e-07,8.571728703707398
2.59783e-07,8.48928699571696
2.80584e-07,8.18154142990506
2.90592e-07,8.050471849301442
3.09494e-07,7.810583408920666
3.25056e-07,7.635736022062313
3.4138300000000003e-07,7.457987538926995
3.63607e-07,7.2438733806199
3.76558e-07,7.122931879765011
4.06731e-07,6.873712123901426
4.15358e-07,6.804609953445215
4.54969e-07,6.524167606357039
4.5815500000000004e-07,6.502287194936463
5.05362e-07,6.215834401013569
5.124920000000001e-07,6.177838538164723
5.57433e-07,5.944470601742301
5.77317e-07,5.85344110637965
6.14869e-07,5.686677222836452
6.50309e-07,5.54781378977857
6.78223e-07,5.441880138913733
7.37698e-07,5.242930250976269
7.48105e-07,5.209220620052524
8.25188e-07,4.988884221458012
8.3683e-07,4.9597356316494245
9.10213e-07,4.780667847873146
9.559800000000001e-07,4.682748602589034
1.0039999999999998e-06,4.582833578249324
1.0920400000000001e-06,4.422119530346458
1.10745e-06,4.394797908770884
1.22155e-06,4.217023118579748
1.2562700000000002e-06,4.169713950026892
1.34742e-06,4.0488855407630115
1.45538e-06,3.9235797900468325
1.48625e-06,3.8887928164729613
1.6393899999999999e-06,3.737349454172165
1.6978699999999999e-06,3.686838840792364
1.80831e-06,3.594062723697188
1.99463e-06,3.457388079287333
2.0087099999999998e-06,3.448349020010289
2.20016e-06,3.328673381040614
2.39309e-06,3.223840381762528
2.42685e-06,3.2059539688747893
2.6769099999999996e-06,3.0901441656060125
2.8914e-06,3.003800752213794
2.95273e-06,2.979739820142333
3.25697e-06,2.8754920610388695
3.56757e-06,2.78306416991856
3.59256e-06,2.775812748044284
3.96272e-06,2.682014245731275
